store_id,city,name,title,price,price_raw,regular_price,regular_price_raw,liquidation_price,liquidation_price_raw,sale_price,sale_price_raw,liquidation,url,link,image,image_url,sku,product_id,product_sku,quantity,quantity_available,availability,badges,discount_percent,price_sale_clean,price_original_clean
626,"Chambly, QC",Grattoir à glace Karcher EDI 4,Grattoir à glace Karcher EDI 4,9.93,"9,93 $",99.99,"Était±  99,99 $prix était 99,99 $",9.93,"9,93 $",9.93,"9,93 $",true,https://www.canadiantire.ca/fr/pdp/grattoir-a-glace-karcher-edi-4-0304216p.html,https://www.canadiantire.ca/fr/pdp/grattoir-a-glace-karcher-edi-4-0304216p.html,https://media-www.canadiantire.ca/product/automotive/car-care-accessories/auto-winter-accessories/0304216/karcher-edi-4-ice-scraper-0564fd72-6f53-4786-9c04-03ccc067bf88-jpgrendition.jpg?im=whresize&wid=200&hei=200,https://media-www.canadiantire.ca/product/automotive/car-care-accessories/auto-winter-accessories/0304216/karcher-edi-4-ice-scraper-0564fd72-6f53-4786-9c04-03ccc067bf88-jpgrendition.jpg?im=whresize&wid=200&hei=200,030-4216-2,,030-4216-2,,,Il n’en reste que 1 #030-4216-2,Liquidation◊,90.07,"9,93","99,99"
626,"Chambly, QC","Batteur sur socle à bol relevable MASTER Chef à 7 vitesses, noir, 4,7 pintes","Batteur sur socle à bol relevable MASTER Chef à 7 vitesses, noir, 4,7 pintes",89.93,"89,93 $",199.99,"Était±  199,99 $prix était 199,99 $",89.93,"89,93 $",89.93,"89,93 $",true,https://www.canadiantire.ca/fr/pdp/batteur-sur-socle-a-bol-relevable-master-chef-a-7-vitesses-noir-4-7-pintes-0432746p.html,https://www.canadiantire.ca/fr/pdp/batteur-sur-socle-a-bol-relevable-master-chef-a-7-vitesses-noir-4-7-pintes-0432746p.html,https://media-www.canadiantire.ca/product/living/kitchen/kitchen-appliances/0432746/master-chef-stand-mixer-cd8acf5d-910f-47f5-9c98-afbdec779244-jpgrendition.jpg?im=whresize&wid=200&hei=200,https://media-www.canadiantire.ca/product/living/kitchen/kitchen-appliances/0432746/master-chef-stand-mixer-cd8acf5d-910f-47f5-9c98-afbdec779244-jpgrendition.jpg?im=whresize&wid=200&hei=200,043-2746-2,,043-2746-2,,,18 En Stock#043-2746-2,Liquidation◊Articles à succès,55.03,"89,93","199,99"
626,"Chambly, QC","Couverture de voyage chauffante en molleton Treksafe Automotive 12 V, carreaux, 57 x 40 po","Couverture de voyage chauffante en molleton Treksafe Automotive 12 V, carreaux, 57 x 40 po",24.93,"24,93 $",59.99,"Était±  59,99 $prix était 59,99 $",24.93,"24,93 $",24.93,"24,93 $",true,https://www.canadiantire.ca/fr/pdp/couverture-de-voyage-chauffante-en-molleton-treksafe-automotive-12-v-carreaux-57-x-40-po-0323960p.html,https://www.canadiantire.ca/fr/pdp/couverture-de-voyage-chauffante-en-molleton-treksafe-automotive-12-v-carreaux-57-x-40-po-0323960p.html,https://media-www.canadiantire.ca/product/automotive/car-care-accessories/auto-comfort/0323960/treksafe-12v-heated-blanket-72ae7d23-ed1e-4465-a861-9d57b2052d62-jpgrendition.jpg?im=whresize&wid=200&hei=200,https://media-www.canadiantire.ca/product/automotive/car-care-accessories/auto-comfort/0323960/treksafe-12v-heated-blanket-72ae7d23-ed1e-4465-a861-9d57b2052d62-jpgrendition.jpg?im=whresize&wid=200&hei=200,032-3960-0,,032-3960-0,,,Il n’en reste que 2 #032-3960-0,Liquidation◊,58.44,"24,93","59,99"
626,"Chambly, QC","Ampoules à DEL d'extérieur For Living C6, blanc chaud, paq. 200","Ampoules à DEL d'extérieur For Living C6, blanc chaud, paq. 200",24.93,"24,93 $",49.99,"Était±  49,99 $prix était 49,99 $",24.93,"24,93 $",24.93,"24,93 $",true,https://www.canadiantire.ca/fr/pdp/ampoules-a-del-d-exterieur-for-living-c6-blanc-chaud-paq-200-1513450p.html,https://www.canadiantire.ca/fr/pdp/ampoules-a-del-d-exterieur-for-living-c6-blanc-chaud-paq-200-1513450p.html,https://media-www.canadiantire.ca/product/seasonal-gardening/seasonal/christmas-lights-outdoor-decor/1513450/for-living-outdoor-200-c6-led-lights-warm-white-d7f02d7d-017a-4cab-aab2-645837fdbaf5-jpgrendition.jpg?im=whresize&wid=200&hei=200,https://media-www.canadiantire.ca/product/seasonal-gardening/seasonal/christmas-lights-outdoor-decor/1513450/for-living-outdoor-200-c6-led-lights-warm-white-d7f02d7d-017a-4cab-aab2-645837fdbaf5-jpgrendition.jpg?im=whresize&wid=200&hei=200,151-3450-0,,151-3450-0,,,Il n’en reste que 3 #151-3450-0,Liquidation◊Exclusivité,50.13,"24,93","49,99"
626,"Chambly, QC","Père Noël extérieur, intérieur/extérieur, 2,4 m (8 pi)","Père Noël extérieur, intérieur/extérieur, 2,4 m (8 pi)",39.93,"39,93 $",99.99,"Était±  99,99 $prix était 99,99 $",39.93,"39,93 $",39.93,"39,93 $",true,https://www.canadiantire.ca/fr/pdp/pere-noel-exterieur-interieur-exterieur-2-4-m-8-pi-2510164p.html,https://www.canadiantire.ca/fr/pdp/pere-noel-exterieur-interieur-exterieur-2-4-m-8-pi-2510164p.html,https://media-www.canadiantire.ca/product/seasonal-gardening/seasonal/christmas-lights-outdoor-decor/2510164/airblown-diverse-santa-8--e60411de-9407-4d92-ab68-011e9001a555-jpgrendition.jpg?im=whresize&wid=200&hei=200,https://media-www.canadiantire.ca/product/seasonal-gardening/seasonal/christmas-lights-outdoor-decor/2510164/airblown-diverse-santa-8--e60411de-9407-4d92-ab68-011e9001a555-jpgrendition.jpg?im=whresize&wid=200&hei=200,251-0164-2,,251-0164-2,,,Il n’en reste que 1 #251-0164-2,Liquidation◊Exclusivité,60.07,"39,93","99,99"
626,"Chambly, QC","Lumières de Noël d'extérieur NOMA C6 à DEL, 70 ampoules, multicolores, 23 pi 8 po","Lumières de Noël d'extérieur NOMA C6 à DEL, 70 ampoules, multicolores, 23 pi 8 po",11.43,"11,43 $",22.99,"Était±  22,99 $prix était 22,99 $",11.43,"11,43 $",11.43,"11,43 $",true,https://www.canadiantire.ca/fr/pdp/lumieres-de-noel-d-exterieur-noma-c6-a-del-70-ampoules-multicolores-23-pi-8-po-2511007p.html,https://www.canadiantire.ca/fr/pdp/lumieres-de-noel-d-exterieur-noma-c6-a-del-70-ampoules-multicolores-23-pi-8-po-2511007p.html,https://media-www.canadiantire.ca/product/seasonal-gardening/seasonal/christmas-lights-outdoor-decor/1513415/noma-outdoor-70-c6-led-lights-multicoloured-8ee0170e-d70f-46ea-8f0a-3090c1ef19b5-jpgrendition.jpg?im=whresize&wid=200&hei=200,https://media-www.canadiantire.ca/product/seasonal-gardening/seasonal/christmas-lights-outdoor-decor/1513415/noma-outdoor-70-c6-led-lights-multicoloured-8ee0170e-d70f-46ea-8f0a-3090c1ef19b5-jpgrendition.jpg?im=whresize&wid=200&hei=200,251-1007-2,,251-1007-2,,,51 En Stock#251-1007-2,Liquidation◊Exclusivité,50.28,"11,43","22,99"
626,"Chambly, QC","NOMA Sapin de Noël illuminé avec support, 1 250 ampoules incandescentes, blanc, 9 pi","NOMA Sapin de Noël illuminé avec support, 1 250 ampoules incandescentes, blanc, 9 pi",299.93,"299,93 $",599.99,"Était±  599,99 $prix était 599,99 $",299.93,"299,93 $",299.93,"299,93 $",true,https://www.canadiantire.ca/fr/pdp/noma-sapin-de-noel-illumine-avec-support-1-250-ampoules-incandescentes-blanc-9-pi-1518007p.html,https://www.canadiantire.ca/fr/pdp/noma-sapin-de-noel-illumine-avec-support-1-250-ampoules-incandescentes-blanc-9-pi-1518007p.html,https://media-www.canadiantire.ca/product/seasonal-gardening/seasonal/christmas-trees/1518007/noma-white-pine-tree-9-ft-6c00f46e-a686-4868-9cd0-501f201c4569-jpgrendition.jpg?im=whresize&wid=200&hei=200,https://media-www.canadiantire.ca/product/seasonal-gardening/seasonal/christmas-trees/1518007/noma-white-pine-tree-9-ft-6c00f46e-a686-4868-9cd0-501f201c4569-jpgrendition.jpg?im=whresize&wid=200&hei=200,151-8007-8,,151-8007-8,,,Il n’en reste que 2 #151-8007-8,Liquidation◊Mieux notés,50.01,"299,93","599,99"
626,"Chambly, QC","Mini ampoules à DEL d'extérieur For Living, blanc chaud, paq. 300","Mini ampoules à DEL d'extérieur For Living, blanc chaud, paq. 300",29.93,"29,93 $",59.99,"Était±  59,99 $prix était 59,99 $",29.93,"29,93 $",29.93,"29,93 $",true,https://www.canadiantire.ca/fr/pdp/mini-ampoules-a-del-d-exterieur-for-living-blanc-chaud-paq-300-1513445p.html,https://www.canadiantire.ca/fr/pdp/mini-ampoules-a-del-d-exterieur-for-living-blanc-chaud-paq-300-1513445p.html,https://media-www.canadiantire.ca/product/seasonal-gardening/seasonal/christmas-lights-outdoor-decor/1513445/for-living-outdoor-300-mini-led-lights-warm-white-8bf99be2-ec3f-4bab-a252-5121479d3300-jpgrendition.jpg?im=whresize&wid=200&hei=200,https://media-www.canadiantire.ca/product/seasonal-gardening/seasonal/christmas-lights-outdoor-decor/1513445/for-living-outdoor-300-mini-led-lights-warm-white-8bf99be2-ec3f-4bab-a252-5121479d3300-jpgrendition.jpg?im=whresize&wid=200&hei=200,151-3445-4,,151-3445-4,,,13 En Stock#151-3445-4,Liquidation◊Exclusivité,50.11,"29,93","59,99"
626,"Chambly, QC","Père Noël et lutin tourbillonnants gonflable en mouvement, 5,5 pi","Père Noël et lutin tourbillonnants gonflable en mouvement, 5,5 pi",99.93,"99,93 $",249.99,"Était±  249,99 $prix était 249,99 $",99.93,"99,93 $",99.93,"99,93 $",true,https://www.canadiantire.ca/fr/pdp/pere-noel-et-lutin-tourbillonnants-gonflable-en-mouvement-5-5-pi-2511100p.html,https://www.canadiantire.ca/fr/pdp/pere-noel-et-lutin-tourbillonnants-gonflable-en-mouvement-5-5-pi-2511100p.html,https://media-www.canadiantire.ca/product/seasonal-gardening/seasonal/christmas-lights-outdoor-decor/2511100/airblown-5-5ft-twirling-santa-with-elf-motion-7a8256db-9e85-42d8-8291-89e23cca94fd-jpgrendition.jpg?im=whresize&wid=200&hei=200,https://media-www.canadiantire.ca/product/seasonal-gardening/seasonal/christmas-lights-outdoor-decor/2511100/airblown-5-5ft-twirling-santa-with-elf-motion-7a8256db-9e85-42d8-8291-89e23cca94fd-jpgrendition.jpg?im=whresize&wid=200&hei=200,251-1100-8,,251-1100-8,,,Il n’en reste que 1 #251-1100-8,Liquidation◊Mieux notés,60.03,"99,93","249,99"
626,"Chambly, QC","Trousse de biscuits au chocolat Oreo pour l'Halloween, paq. 8","Trousse de biscuits au chocolat Oreo pour l'Halloween, paq. 8",4.99,"4,99 $",9.99,"Était±  9,99 $prix était 9,99 $",4.99,"4,99 $",4.99,"4,99 $",true,https://www.canadiantire.ca/fr/pdp/trousse-de-biscuits-au-chocolat-oreo-pour-l-halloween-paq-8-1519548p.html,https://www.canadiantire.ca/fr/pdp/trousse-de-biscuits-au-chocolat-oreo-pour-l-halloween-paq-8-1519548p.html,https://media-www.canadiantire.ca/product/living/food-drink/seasonal-confectionery/1519548/oreo-halloween-cookie-kit-311-g-50d5ca04-2e55-4c48-bb65-b06699cbe2be-jpgrendition.jpg?im=whresize&wid=200&hei=200,https://media-www.canadiantire.ca/product/living/food-drink/seasonal-confectionery/1519548/oreo-halloween-cookie-kit-311-g-50d5ca04-2e55-4c48-bb65-b06699cbe2be-jpgrendition.jpg?im=whresize&wid=200&hei=200,151-9548-4,,151-9548-4,,,,Liquidation◊,50.05,"4,99","9,99"
626,"Chambly, QC","Décoration gonflable extérieure Cindy-Lou Chou avec canne en bonbon Le Grincheux Airblown, 4 pi","Décoration gonflable extérieure Cindy-Lou Chou avec canne en bonbon Le Grincheux Airblown, 4 pi",19.93,"19,93 $",44.99,"Était±  44,99 $prix était 44,99 $",19.93,"19,93 $",19.93,"19,93 $",true,https://www.canadiantire.ca/fr/pdp/decoration-gonflable-exterieure-cindy-lou-chou-avec-canne-en-bonbon-le-grincheux-airblown-4-pi-2510129p.html,https://www.canadiantire.ca/fr/pdp/decoration-gonflable-exterieure-cindy-lou-chou-avec-canne-en-bonbon-le-grincheux-airblown-4-pi-2510129p.html,https://media-www.canadiantire.ca/product/seasonal-gardening/seasonal/christmas-lights-outdoor-decor/2510129/airblowna-cindy-lu-who-candy-cane-4-ft-de6c5afb-cd20-4e36-89b3-cd12d714a68f-jpgrendition.jpg?im=whresize&wid=200&hei=200,https://media-www.canadiantire.ca/product/seasonal-gardening/seasonal/christmas-lights-outdoor-decor/2510129/airblowna-cindy-lu-who-candy-cane-4-ft-de6c5afb-cd20-4e36-89b3-cd12d714a68f-jpgrendition.jpg?im=whresize&wid=200&hei=200,251-0129-8,,251-0129-8,,,Il n’en reste que 3 #251-0129-8,Liquidation◊,55.7,"19,93","44,99"
626,"Chambly, QC","Mélangeur personnel Heritage avec 2 pots de voyage, noir, 828 ml","Mélangeur personnel Heritage avec 2 pots de voyage, noir, 828 ml",24.93,"24,93 $",64.99,"Était±  64,99 $prix était 64,99 $",24.93,"24,93 $",24.93,"24,93 $",true,https://www.canadiantire.ca/fr/pdp/melangeur-personnel-heritage-avec-2-pots-de-voyage-noir-828-ml-0435110p.html,https://www.canadiantire.ca/fr/pdp/melangeur-personnel-heritage-avec-2-pots-de-voyage-noir-828-ml-0435110p.html,https://media-www.canadiantire.ca/product/living/kitchen/kitchen-appliances/0435110/heritage-personal-blender-278ef5f1-ee28-4ed8-a036-bc537ad0dd81-jpgrendition.jpg?im=whresize&wid=200&hei=200,https://media-www.canadiantire.ca/product/living/kitchen/kitchen-appliances/0435110/heritage-personal-blender-278ef5f1-ee28-4ed8-a036-bc537ad0dd81-jpgrendition.jpg?im=whresize&wid=200&hei=200,043-5110-6,,043-5110-6,,,8 En Stock#043-5110-6,Liquidation◊Exclusivité,61.64,"24,93","64,99"
626,"Chambly, QC","Plaque à biscuits antiadhésive Lagostina Diamond, 11 x 17 po","Plaque à biscuits antiadhésive Lagostina Diamond, 11 x 17 po",19.93,"19,93 $",42.99,"Était±  42,99 $prix était 42,99 $",19.93,"19,93 $",19.93,"19,93 $",true,https://www.canadiantire.ca/fr/pdp/plaque-a-biscuits-antiadhesive-lagostina-diamond-11-x-17-po-1422646p.html,https://www.canadiantire.ca/fr/pdp/plaque-a-biscuits-antiadhesive-lagostina-diamond-11-x-17-po-1422646p.html,https://media-www.canadiantire.ca/product/living/kitchen/bakeware-baking-prep/1422646/lagostina-11a-x-17-diamond-cookie-sheet-3023c5c7-6e20-4973-930b-3505740b629f-jpgrendition.jpg?im=whresize&wid=200&hei=200,https://media-www.canadiantire.ca/product/living/kitchen/bakeware-baking-prep/1422646/lagostina-11a-x-17-diamond-cookie-sheet-3023c5c7-6e20-4973-930b-3505740b629f-jpgrendition.jpg?im=whresize&wid=200&hei=200,142-2646-4,,142-2646-4,,,Il n’en reste que 3 #142-2646-4,Liquidation◊Mieux notés,53.64,"19,93","42,99"
626,"Chambly, QC",Trousse de sécurité routière MotoMaster avec câbles de démarrage et trousse de premiers soins,Trousse de sécurité routière MotoMaster avec câbles de démarrage et trousse de premiers soins,29.93,"29,93 $",59.99,"Était±  59,99 $prix était 59,99 $",29.93,"29,93 $",29.93,"29,93 $",true,https://www.canadiantire.ca/fr/pdp/trousse-de-securite-routiere-motomaster-avec-cables-de-demarrage-et-trousse-de-premiers-soins-0091631p.html,https://www.canadiantire.ca/fr/pdp/trousse-de-securite-routiere-motomaster-avec-cables-de-demarrage-et-trousse-de-premiers-soins-0091631p.html,https://media-www.canadiantire.ca/product/automotive/car-care-accessories/auto-winter-accessories/0091631/roadside-safety-kit-a301ea3e-97ff-4947-b6ee-852f9d45825d-jpgrendition.jpg?im=whresize&wid=200&hei=200,https://media-www.canadiantire.ca/product/automotive/car-care-accessories/auto-winter-accessories/0091631/roadside-safety-kit-a301ea3e-97ff-4947-b6ee-852f9d45825d-jpgrendition.jpg?im=whresize&wid=200&hei=200,009-1631-4,,009-1631-4,,,Il n’en reste que 2 #009-1631-4,Liquidation◊Mieux notés,50.11,"29,93","59,99"
626,"Chambly, QC",Coussin de massage lombaire confort personnalisé ObusForme avec suppport lombaire,Coussin de massage lombaire confort personnalisé ObusForme avec suppport lombaire,64.93,"64,93 $",129.99,"Était±  129,99 $prix était 129,99 $",64.93,"64,93 $",64.93,"64,93 $",true,https://www.canadiantire.ca/fr/pdp/coussin-de-massage-lombaire-confort-personnalise-obusforme-avec-suppport-lombaire-0321483p.html,https://www.canadiantire.ca/fr/pdp/coussin-de-massage-lombaire-confort-personnalise-obusforme-avec-suppport-lombaire-0321483p.html,https://media-www.canadiantire.ca/product/automotive/car-care-accessories/auto-comfort/0321483/obus-forme-heat-and-massage-cuhsion-edd55747-735b-4840-8347-b4d73b834d51-jpgrendition.jpg?im=whresize&wid=200&hei=200,https://media-www.canadiantire.ca/product/automotive/car-care-accessories/auto-comfort/0321483/obus-forme-heat-and-massage-cuhsion-edd55747-735b-4840-8347-b4d73b834d51-jpgrendition.jpg?im=whresize&wid=200&hei=200,032-1483-8,,032-1483-8,,,Il n’en reste que 3 #032-1483-8,Liquidation◊,50.05,"64,93","129,99"
626,"Chambly, QC","Projection lumineuse Gemmy néon statique le Grincheux pour les Fêtes, 6 pi","Projection lumineuse Gemmy néon statique le Grincheux pour les Fêtes, 6 pi",19.93,"19,93 $",39.99,"Était±  39,99 $prix était 39,99 $",19.93,"19,93 $",19.93,"19,93 $",true,https://www.canadiantire.ca/fr/pdp/projection-lumineuse-gemmy-neon-statique-le-grincheux-pour-les-fetes-6-pi-2510132p.html,https://www.canadiantire.ca/fr/pdp/projection-lumineuse-gemmy-neon-statique-le-grincheux-pour-les-fetes-6-pi-2510132p.html,https://media-www.canadiantire.ca/product/seasonal-gardening/seasonal/christmas-lights-outdoor-decor/2510132/gemmy-projection-lightshow-the-grinch-076560e1-419a-406f-89c2-1e59c24d2bfd-jpgrendition.jpg?im=whresize&wid=200&hei=200,https://media-www.canadiantire.ca/product/seasonal-gardening/seasonal/christmas-lights-outdoor-decor/2510132/gemmy-projection-lightshow-the-grinch-076560e1-419a-406f-89c2-1e59c24d2bfd-jpgrendition.jpg?im=whresize&wid=200&hei=200,251-0132-8,,251-0132-8,,,Il n’en reste que 5 #251-0132-8,Liquidation◊,50.16,"19,93","39,99"
626,"Chambly, QC","Serrure de porte à pêne dormant à clavier électronique EZSET, nickel satiné","Serrure de porte à pêne dormant à clavier électronique EZSET, nickel satiné",49.93,"49,93 $",99.99,"Était±  99,99 $prix était 99,99 $",49.93,"49,93 $",49.93,"49,93 $",true,https://www.canadiantire.ca/fr/pdp/serrure-de-porte-a-pene-dormant-a-clavier-electronique-ezset-nickel-satine-0467278p.html,https://www.canadiantire.ca/fr/pdp/serrure-de-porte-a-pene-dormant-a-clavier-electronique-ezset-nickel-satine-0467278p.html,https://media-www.canadiantire.ca/product/fixing/hardware/curb-appeal/0467278/ezset-electronic-dead-bolt-satin-nickel-3dd23d37-19bb-44b3-99a5-23904b2f5fe0-jpgrendition.jpg?im=whresize&wid=200&hei=200,https://media-www.canadiantire.ca/product/fixing/hardware/curb-appeal/0467278/ezset-electronic-dead-bolt-satin-nickel-3dd23d37-19bb-44b3-99a5-23904b2f5fe0-jpgrendition.jpg?im=whresize&wid=200&hei=200,046-7278-0,,046-7278-0,,,8 En Stock#046-7278-0,Liquidation◊Articles à succès,50.07,"49,93","99,99"
626,"Chambly, QC","Moule à pain antiadhésif Lagostina Diamond, 9 po","Moule à pain antiadhésif Lagostina Diamond, 9 po",16.93,"16,93 $",37.99,"Était±  37,99 $prix était 37,99 $",16.93,"16,93 $",16.93,"16,93 $",true,https://www.canadiantire.ca/fr/pdp/moule-a-pain-antiadhesif-lagostina-diamond-9-po-1422648p.html,https://www.canadiantire.ca/fr/pdp/moule-a-pain-antiadhesif-lagostina-diamond-9-po-1422648p.html,https://media-www.canadiantire.ca/product/living/kitchen/bakeware-baking-prep/1422648/lagostina-9-diamond-loaf-pan-5b1c9a18-d817-4dc2-839c-2b9632571d64-jpgrendition.jpg?im=whresize&wid=200&hei=200,https://media-www.canadiantire.ca/product/living/kitchen/bakeware-baking-prep/1422648/lagostina-9-diamond-loaf-pan-5b1c9a18-d817-4dc2-839c-2b9632571d64-jpgrendition.jpg?im=whresize&wid=200&hei=200,142-2648-0,,142-2648-0,,,13 En Stock#142-2648-0,Liquidation◊Mieux notés,55.44,"16,93","37,99"
626,"Chambly, QC","Lumières de Noël d'extérieur NOMA C6 à DEL, 70 ampoules, rouge/blanc, 23 pi 8 po","Lumières de Noël d'extérieur NOMA C6 à DEL, 70 ampoules, rouge/blanc, 23 pi 8 po",11.43,"11,43 $",22.99,"Était±  22,99 $prix était 22,99 $",11.43,"11,43 $",11.43,"11,43 $",true,https://www.canadiantire.ca/fr/pdp/lumieres-de-noel-d-exterieur-noma-c6-a-del-70-ampoules-rouge-blanc-23-pi-8-po-2511008p.html,https://www.canadiantire.ca/fr/pdp/lumieres-de-noel-d-exterieur-noma-c6-a-del-70-ampoules-rouge-blanc-23-pi-8-po-2511008p.html,https://media-www.canadiantire.ca/product/seasonal-gardening/seasonal/christmas-lights-outdoor-decor/1513416/ctx-noma-outdoor-70-c6-led-lights-red-pure-white-29e90cee-4663-4bdb-99c9-b9152b7e0234-jpgrendition.jpg?im=whresize&wid=200&hei=200,https://media-www.canadiantire.ca/product/seasonal-gardening/seasonal/christmas-lights-outdoor-decor/1513416/ctx-noma-outdoor-70-c6-led-lights-red-pure-white-29e90cee-4663-4bdb-99c9-b9152b7e0234-jpgrendition.jpg?im=whresize&wid=200&hei=200,251-1008-0,,251-1008-0,,,,Liquidation◊Exclusivité,50.28,"11,43","22,99"
626,"Chambly, QC","Mini Twix/M&M/Snickers variés, multicolore, 292 g, paq. 25 friandises pour l'Halloween","Mini Twix/M&M/Snickers variés, multicolore, 292 g, paq. 25 friandises pour l'Halloween",4.49,"4,49 $",8.99,"Était±  8,99 $prix était 8,99 $",4.49,"4,49 $",4.49,"4,49 $",true,https://www.canadiantire.ca/fr/pdp/mini-twix-m-m-snickers-varies-multicolore-292-g-paq-25-friandises-pour-l-halloween-0535171p.html,https://www.canadiantire.ca/fr/pdp/mini-twix-m-m-snickers-varies-multicolore-292-g-paq-25-friandises-pour-l-halloween-0535171p.html,https://media-www.canadiantire.ca/product/living/food-drink/seasonal-confectionery/0535171/mars-variety-25-count-b55d4fd3-8e08-465d-b157-220233c697f5-jpgrendition.jpg?im=whresize&wid=200&hei=200,https://media-www.canadiantire.ca/product/living/food-drink/seasonal-confectionery/0535171/mars-variety-25-count-b55d4fd3-8e08-465d-b157-220233c697f5-jpgrendition.jpg?im=whresize&wid=200&hei=200,053-5171-6,,053-5171-6,,,,TaxableLiquidation◊,50.06,"4,49","8,99"
626,"Chambly, QC","Mini ampoules à DEL d'extérieur For Living, multicolores, paq. 300","Mini ampoules à DEL d'extérieur For Living, multicolores, paq. 300",29.93,"29,93 $",59.99,"Était±  59,99 $prix était 59,99 $",29.93,"29,93 $",29.93,"29,93 $",true,https://www.canadiantire.ca/fr/pdp/mini-ampoules-a-del-d-exterieur-for-living-multicolores-paq-300-1513444p.html,https://www.canadiantire.ca/fr/pdp/mini-ampoules-a-del-d-exterieur-for-living-multicolores-paq-300-1513444p.html,https://media-www.canadiantire.ca/product/seasonal-gardening/seasonal/christmas-lights-outdoor-decor/1513444/for-living-outdoor-300-mini-led-lights-multicoloured-3c9723f9-6378-4bba-aa99-89cada612f80-jpgrendition.jpg?im=whresize&wid=200&hei=200,https://media-www.canadiantire.ca/product/seasonal-gardening/seasonal/christmas-lights-outdoor-decor/1513444/for-living-outdoor-300-mini-led-lights-multicoloured-3c9723f9-6378-4bba-aa99-89cada612f80-jpgrendition.jpg?im=whresize&wid=200&hei=200,151-3444-6,,151-3444-6,,,30 En Stock#151-3444-6,Liquidation◊Exclusivité,50.11,"29,93","59,99"
626,"Chambly, QC",Cache de chasse Ameristep Caretaker Run & Gun,Cache de chasse Ameristep Caretaker Run & Gun,119.93,"119,93 $",239.99,"Était±  239,99 $prix était 239,99 $",119.93,"119,93 $",119.93,"119,93 $",true,https://www.canadiantire.ca/fr/pdp/cache-de-chasse-ameristep-caretaker-run-gun-3750838p.html,https://www.canadiantire.ca/fr/pdp/cache-de-chasse-ameristep-caretaker-run-gun-3750838p.html,https://media-www.canadiantire.ca/product/playing/hunting/hunting-equipment/3750838/aneristep-caretaker-run-gun-4371ecb5-a719-42e4-a1c7-a1454d0b204c-jpgrendition.jpg?im=whresize&wid=200&hei=200,https://media-www.canadiantire.ca/product/playing/hunting/hunting-equipment/3750838/aneristep-caretaker-run-gun-4371ecb5-a719-42e4-a1c7-a1454d0b204c-jpgrendition.jpg?im=whresize&wid=200&hei=200,375-0838-6,,375-0838-6,,,Il n’en reste que 4 #375-0838-6,Liquidation◊Mieux notés,50.03,"119,93","239,99"
626,"Chambly, QC","Lumières de Noël NOMA C9 à DEL d'extérieur, blanc chaud, 16 pi 7 po, 25 ampoules","Lumières de Noël NOMA C9 à DEL d'extérieur, blanc chaud, 16 pi 7 po, 25 ampoules",9.93,"9,93 $",19.99,"Était±  19,99 $prix était 19,99 $",9.93,"9,93 $",9.93,"9,93 $",true,https://www.canadiantire.ca/fr/pdp/lumieres-de-noel-noma-c9-a-del-d-exterieur-blanc-chaud-16-pi-7-po-25-ampoules-2510100p.html,https://www.canadiantire.ca/fr/pdp/lumieres-de-noel-noma-c9-a-del-d-exterieur-blanc-chaud-16-pi-7-po-25-ampoules-2510100p.html,https://media-www.canadiantire.ca/product/seasonal-gardening/seasonal/christmas-lights-outdoor-decor/1513829/noma-outdoor-25-c9-led-lights-warm-white-783fa027-5982-4448-ad80-ca82c92cc3e5-jpgrendition.jpg?im=whresize&wid=200&hei=200,https://media-www.canadiantire.ca/product/seasonal-gardening/seasonal/christmas-lights-outdoor-decor/1513829/noma-outdoor-25-c9-led-lights-warm-white-783fa027-5982-4448-ad80-ca82c92cc3e5-jpgrendition.jpg?im=whresize&wid=200&hei=200,251-0100-4,,251-0100-4,,,107 En Stock#251-0100-4,Liquidation◊Exclusivité,50.33,"9,93","19,99"
626,"Chambly, QC","Jeu de lumières NOMA C9 à DEL, intérieur/extérieur, blanc chaud, 50 ampoules","Jeu de lumières NOMA C9 à DEL, intérieur/extérieur, blanc chaud, 50 ampoules",19.93,"19,93 $",39.99,"Était±  39,99 $prix était 39,99 $",19.93,"19,93 $",19.93,"19,93 $",true,https://www.canadiantire.ca/fr/pdp/jeu-de-lumieres-noma-c9-a-del-interieur-exterieur-blanc-chaud-50-ampoules-2510094p.html,https://www.canadiantire.ca/fr/pdp/jeu-de-lumieres-noma-c9-a-del-interieur-exterieur-blanc-chaud-50-ampoules-2510094p.html,https://media-www.canadiantire.ca/product/seasonal-gardening/seasonal/christmas-lights-outdoor-decor/1513823/noma-outdoor-50-c9-led-lights-warm-white-9d6eabe4-e621-4ee4-ad6f-cf28e9b47791-jpgrendition.jpg?im=whresize&wid=200&hei=200,https://media-www.canadiantire.ca/product/seasonal-gardening/seasonal/christmas-lights-outdoor-decor/1513823/noma-outdoor-50-c9-led-lights-warm-white-9d6eabe4-e621-4ee4-ad6f-cf28e9b47791-jpgrendition.jpg?im=whresize&wid=200&hei=200,251-0094-8,,251-0094-8,,,,Liquidation◊Exclusivité,50.16,"19,93","39,99"
